comp_action_id,employee_id,effective_date,action_type,previous_base_salary,new_base_salary,bonus_target_pct,equity_grant_cad,department_id,role_id
CMP-001483,EMP-00654,2024-12-01,Annual Adjustment,81000,83336,0.1,0,DPT-021,ROL-022
CMP-001484,EMP-00654,2025-11-05,Termination,81000,0,0,0,DPT-021,ROL-022
CMP-001485,EMP-00655,2024-05-17,Hire,210000,231000,0.2,231000,DPT-002,ROL-028
CMP-001486,EMP-00655,2025-07-09,Annual Adjustment,231000,238672,0.2,0,DPT-002,ROL-028
CMP-001487,EMP-00655,2025-11-20,Termination,231000,0,0,0,DPT-002,ROL-028
CMP-001488,EMP-00656,2020-08-19,Hire,119000,130000,0.1,26000,DPT-013,ROL-012
CMP-001489,EMP-00656,2021-04-26,Annual Adjustment,130000,136998,0.1,0,DPT-013,ROL-012
CMP-001490,EMP-00656,2022-02-26,Promotion,130000,151965,0.1,0,DPT-013,ROL-012
CMP-001491,EMP-00656,2023-01-28,Equity Refresh,130000,130000,0.1,19596,DPT-013,ROL-012
CMP-001492,EMP-00657,2024-11-11,Hire,62000,68000,0.1,13600,DPT-016,ROL-015
CMP-001493,EMP-00657,2025-08-26,Termination,68000,0,0,0,DPT-016,ROL-015
CMP-001494,EMP-00658,2023-04-21,Hire,96000,109000,0.1,21800,DPT-021,ROL-023
CMP-001495,EMP-00658,2023-12-12,Promotion,109000,128839,0.1,0,DPT-021,ROL-023
CMP-001496,EMP-00659,2024-07-10,Hire,117000,133000,0.1,26600,DPT-002,ROL-003
CMP-001497,EMP-00659,2025-03-18,Annual Adjustment,133000,139068,0.1,0,DPT-002,ROL-003
CMP-001498,EMP-00659,2026-04-06,Annual Adjustment,133000,136593,0.1,0,DPT-002,ROL-003
CMP-001499,EMP-00660,2026-01-09,Hire,112000,127000,0.1,25400,DPT-002,ROL-003
CMP-001500,EMP-00661,2024-11-20,Hire,90000,106000,0.1,21200,DPT-012,ROL-011
CMP-001501,EMP-00661,2025-09-16,Annual Adjustment,106000,109869,0.1,0,DPT-012,ROL-011
CMP-001502,EMP-00662,2024-02-27,Hire,163000,179000,0.2,179000,DPT-020,ROL-031
CMP-001503,EMP-00662,2025-01-22,Equity Refresh,179000,179000,0.2,143005,DPT-020,ROL-031
CMP-001504,EMP-00662,2025-09-25,Promotion,179000,212643,0.2,0,DPT-020,ROL-031
CMP-001505,EMP-00663,2024-04-06,Hire,75000,83000,0.1,16600,DPT-023,ROL-022
CMP-001506,EMP-00663,2024-10-22,Equity Refresh,83000,83000,0.1,21384,DPT-023,ROL-022
CMP-001507,EMP-00663,2025-06-24,Annual Adjustment,83000,85218,0.1,0,DPT-023,ROL-022
CMP-001508,EMP-00664,2024-04-10,Hire,67000,78000,0.1,15600,DPT-025,ROL-022
CMP-001509,EMP-00665,2025-02-16,Hire,75000,86000,0.1,17200,DPT-002,ROL-001
CMP-001510,EMP-00665,2025-12-02,Annual Adjustment,86000,89134,0.1,0,DPT-002,ROL-001
CMP-001511,EMP-00666,2023-09-21,Hire,71000,82000,0.1,16400,DPT-012,ROL-010
CMP-001512,EMP-00666,2024-09-15,Annual Adjustment,82000,86506,0.1,0,DPT-012,ROL-010
CMP-001513,EMP-00667,2023-07-21,Hire,97000,110000,0.1,22000,DPT-014,ROL-013
CMP-001514,EMP-00667,2024-09-13,Annual Adjustment,110000,115511,0.1,0,DPT-014,ROL-013
CMP-001515,EMP-00668,2025-01-20,Hire,141000,160000,0.1,80000,DPT-002,ROL-004
CMP-001516,EMP-00669,2024-08-06,Hire,81000,92000,0.1,18400,DPT-020,ROL-016
CMP-001517,EMP-00669,2025-05-21,Annual Adjustment,92000,97088,0.1,0,DPT-020,ROL-016
CMP-001518,EMP-00670,2023-09-30,Hire,76000,85000,0.1,17000,DPT-004,ROL-001
CMP-001519,EMP-00670,2024-09-09,Equity Refresh,85000,85000,0.1,14161,DPT-004,ROL-001
CMP-001520,EMP-00670,2025-07-06,Equity Refresh,85000,85000,0.1,14936,DPT-004,ROL-001
CMP-001521,EMP-00670,2026-04-27,Termination,85000,0,0,0,DPT-004,ROL-001
CMP-001522,EMP-00671,2024-01-25,Hire,92000,106000,0.1,21200,DPT-007,ROL-002
CMP-001523,EMP-00671,2024-12-12,Equity Refresh,106000,106000,0.1,22784,DPT-007,ROL-002
CMP-001524,EMP-00671,2025-12-26,Annual Adjustment,106000,108252,0.1,0,DPT-007,ROL-002
CMP-001525,EMP-00672,2023-12-04,Hire,166000,183000,0.2,183000,DPT-016,ROL-025
CMP-001526,EMP-00672,2025-01-05,Promotion,183000,204499,0.2,0,DPT-016,ROL-025
CMP-001527,EMP-00672,2025-07-08,Annual Adjustment,183000,190927,0.2,0,DPT-016,ROL-025
CMP-001528,EMP-00672,2026-04-24,Annual Adjustment,183000,191643,0.2,0,DPT-016,ROL-025
CMP-001529,EMP-00673,2022-12-07,Hire,195000,215000,0.2,215000,DPT-026,ROL-026
CMP-001530,EMP-00673,2023-08-23,Promotion,215000,259174,0.2,0,DPT-026,ROL-026
CMP-001531,EMP-00673,2024-12-25,Termination,215000,0,0,0,DPT-026,ROL-026
CMP-001532,EMP-00674,2025-05-16,Hire,122000,134000,0.1,26800,DPT-010,ROL-008
CMP-001533,EMP-00675,2021-02-25,Hire,247000,272000,0.2,272000,DPT-013,ROL-027
CMP-001534,EMP-00675,2021-11-03,Annual Adjustment,272000,280889,0.2,0,DPT-013,ROL-027
CMP-001535,EMP-00675,2022-09-29,Equity Refresh,272000,272000,0.2,379890,DPT-013,ROL-027
CMP-001536,EMP-00676,2025-05-09,Hire,91000,101000,0.1,20200,DPT-012,ROL-013
CMP-001537,EMP-00676,2026-04-26,Annual Adjustment,101000,105921,0.1,0,DPT-012,ROL-013
CMP-001538,EMP-00677,2025-09-18,Hire,114000,130000,0.1,26000,DPT-005,ROL-003
CMP-001539,EMP-00677,2026-03-18,Equity Refresh,130000,130000,0.1,28611,DPT-005,ROL-003
CMP-001540,EMP-00678,2024-01-26,Hire,95000,109000,0.1,21800,DPT-003,ROL-002
CMP-001541,EMP-00678,2024-10-29,Promotion,109000,128734,0.1,0,DPT-003,ROL-002
CMP-001542,EMP-00679,2026-02-05,Hire,125000,139000,0.1,27800,DPT-012,ROL-014
CMP-001543,EMP-00680,2022-10-17,Hire,119000,134000,0.1,26800,DPT-015,ROL-012
CMP-001544,EMP-00680,2023-06-27,Equity Refresh,134000,134000,0.1,15876,DPT-015,ROL-012
CMP-001545,EMP-00681,2025-07-12,Hire,72000,81000,0.1,16200,DPT-020,ROL-019
CMP-001546,EMP-00682,2025-09-17,Hire,163000,190000,0.2,190000,DPT-022,ROL-025
CMP-001547,EMP-00683,2024-03-18,Hire,122000,135000,0.1,27000,DPT-003,ROL-003
CMP-001548,EMP-00683,2025-01-29,Annual Adjustment,135000,138256,0.1,0,DPT-003,ROL-003
CMP-001549,EMP-00684,2024-10-11,Hire,99000,110000,0.1,22000,DPT-002,ROL-002
CMP-001550,EMP-00684,2025-09-15,Annual Adjustment,110000,115797,0.1,0,DPT-002,ROL-002
CMP-001551,EMP-00685,2023-01-30,Hire,158000,179000,0.1,35800,DPT-009,ROL-009
CMP-001552,EMP-00685,2023-12-06,Annual Adjustment,179000,186424,0.1,0,DPT-009,ROL-009
CMP-001553,EMP-00685,2024-08-24,Termination,179000,0,0,0,DPT-009,ROL-009
CMP-001554,EMP-00686,2024-09-19,Hire,146000,160000,0.1,80000,DPT-004,ROL-004
CMP-001555,EMP-00686,2025-09-22,Equity Refresh,160000,160000,0.1,56252,DPT-004,ROL-004
CMP-001556,EMP-00686,2026-04-15,Equity Refresh,160000,160000,0.1,97385,DPT-004,ROL-004
CMP-001557,EMP-00687,2021-11-04,Hire,148000,169000,0.1,84500,DPT-003,ROL-004
CMP-001558,EMP-00687,2022-10-17,Annual Adjustment,169000,173683,0.1,0,DPT-003,ROL-004
CMP-001559,EMP-00688,2022-01-11,Hire,193000,227000,0.2,227000,DPT-024,ROL-029
CMP-001560,EMP-00688,2022-11-12,Annual Adjustment,227000,233801,0.2,0,DPT-024,ROL-029
CMP-001561,EMP-00689,2021-12-11,Hire,110000,126000,0.1,25200,DPT-012,ROL-014
CMP-001562,EMP-00689,2022-06-14,Equity Refresh,126000,126000,0.1,25310,DPT-012,ROL-014
CMP-001563,EMP-00689,2022-11-26,Termination,126000,0,0,0,DPT-012,ROL-014
CMP-001564,EMP-00690,2023-05-04,Hire,101000,111000,0.1,22200,DPT-023,ROL-023
CMP-001565,EMP-00691,2023-05-05,Hire,192000,218000,0.2,218000,DPT-020,ROL-026
CMP-001566,EMP-00691,2024-03-13,Annual Adjustment,218000,227464,0.2,0,DPT-020,ROL-026
CMP-001567,EMP-00691,2025-01-27,Annual Adjustment,218000,228611,0.2,0,DPT-020,ROL-026
CMP-001568,EMP-00692,2025-05-25,Hire,128000,144000,0.1,28800,DPT-010,ROL-008
CMP-001569,EMP-00693,2024-02-15,Hire,97000,114000,0.1,22800,DPT-002,ROL-002
CMP-001570,EMP-00693,2024-11-03,Annual Adjustment,114000,117207,0.1,0,DPT-002,ROL-002
CMP-001571,EMP-00693,2024-12-24,Termination,114000,0,0,0,DPT-002,ROL-002
CMP-001572,EMP-00694,2024-06-21,Hire,100000,116000,0.1,23200,DPT-017,ROL-017
CMP-001573,EMP-00695,2025-01-26,Hire,94000,107000,0.1,21400,DPT-015,ROL-013
CMP-001574,EMP-00695,2025-10-10,Annual Adjustment,107000,111379,0.1,0,DPT-015,ROL-013
CMP-001575,EMP-00696,2024-12-27,Hire,101000,114000,0.1,22800,DPT-006,ROL-002
CMP-001576,EMP-00696,2026-01-16,Annual Adjustment,114000,117027,0.1,0,DPT-006,ROL-002
CMP-001577,EMP-00697,2023-10-21,Hire,88000,103000,0.1,20600,DPT-025,ROL-023
CMP-001578,EMP-00698,2023-02-06,Hire,94000,103000,0.1,20600,DPT-012,ROL-011
CMP-001579,EMP-00699,2022-01-18,Hire,193000,220000,0.2,220000,DPT-019,ROL-029
CMP-001580,EMP-00699,2022-08-03,Annual Adjustment,220000,228948,0.2,0,DPT-019,ROL-029
CMP-001581,EMP-00699,2023-01-30,Annual Adjustment,220000,226657,0.2,0,DPT-019,ROL-029
CMP-001582,EMP-00699,2025-06-17,Termination,220000,0,0,0,DPT-019,ROL-029
CMP-001583,EMP-00700,2023-11-28,Hire,159000,174000,0.1,87000,DPT-008,ROL-004
CMP-001584,EMP-00700,2024-06-14,Promotion,174000,198531,0.1,0,DPT-008,ROL-004
CMP-001585,EMP-00700,2025-04-06,Equity Refresh,174000,174000,0.1,116464,DPT-008,ROL-004
CMP-001586,EMP-00700,2025-12-23,Termination,174000,0,0,0,DPT-008,ROL-004
CMP-001587,EMP-00701,2025-04-25,Hire,85000,93000,0.1,18600,DPT-007,ROL-001
CMP-001588,EMP-00701,2026-02-12,Promotion,93000,111843,0.1,0,DPT-007,ROL-001
CMP-001589,EMP-00702,2024-07-20,Hire,86000,97000,0.1,19400,DPT-019,ROL-016
CMP-001590,EMP-00702,2025-02-06,Annual Adjustment,97000,102589,0.1,0,DPT-019,ROL-016
CMP-001591,EMP-00702,2025-12-09,Promotion,97000,109061,0.1,0,DPT-019,ROL-016
CMP-001592,EMP-00703,2025-04-30,Hire,121000,141000,0.1,28200,DPT-011,ROL-014
CMP-001593,EMP-00704,2024-01-04,Hire,137000,157000,0.1,78500,DPT-003,ROL-004
CMP-001594,EMP-00704,2024-10-09,Annual Adjustment,157000,164008,0.1,0,DPT-003,ROL-004
CMP-001595,EMP-00705,2024-07-23,Hire,85000,96000,0.1,19200,DPT-020,ROL-016
CMP-001596,EMP-00705,2025-05-08,Annual Adjustment,96000,100582,0.1,0,DPT-020,ROL-016
CMP-001597,EMP-00706,2022-11-24,Hire,164000,183000,0.2,183000,DPT-013,ROL-031
CMP-001598,EMP-00706,2023-11-30,Promotion,183000,207160,0.2,0,DPT-013,ROL-031
CMP-001599,EMP-00706,2024-09-20,Annual Adjustment,183000,189631,0.2,0,DPT-013,ROL-031
CMP-001600,EMP-00706,2026-03-31,Termination,183000,0,0,0,DPT-013,ROL-031
CMP-001601,EMP-00707,2026-03-14,Hire,148000,163000,0.1,81500,DPT-001,ROL-004
CMP-001602,EMP-00708,2025-10-19,Hire,220000,242000,0.2,242000,DPT-001,ROL-028
CMP-001603,EMP-00709,2024-01-20,Hire,91000,106000,0.1,21200,DPT-021,ROL-023
CMP-001604,EMP-00709,2024-09-05,Equity Refresh,106000,106000,0.1,19524,DPT-021,ROL-023
CMP-001605,EMP-00709,2025-07-19,Annual Adjustment,106000,109907,0.1,0,DPT-021,ROL-023
CMP-001606,EMP-00710,2022-02-19,Hire,172000,192000,0.2,192000,DPT-015,ROL-031
CMP-001607,EMP-00710,2022-10-02,Annual Adjustment,192000,197702,0.2,0,DPT-015,ROL-031
CMP-001608,EMP-00710,2023-04-16,Annual Adjustment,192000,197235,0.2,0,DPT-015,ROL-031
CMP-001609,EMP-00711,2024-01-07,Hire,99000,109000,0.1,21800,DPT-007,ROL-002
CMP-001610,EMP-00711,2024-08-05,Equity Refresh,109000,109000,0.1,21336,DPT-007,ROL-002
CMP-001611,EMP-00711,2025-02-18,Annual Adjustment,109000,111783,0.1,0,DPT-007,ROL-002
CMP-001612,EMP-00711,2026-02-19,Equity Refresh,109000,109000,0.1,23815,DPT-007,ROL-002
CMP-001613,EMP-00712,2024-05-08,Hire,66000,76000,0.1,15200,DPT-020,ROL-019
CMP-001614,EMP-00712,2025-04-26,Annual Adjustment,76000,80047,0.1,0,DPT-020,ROL-019
CMP-001615,EMP-00712,2026-02-17,Annual Adjustment,76000,79425,0.1,0,DPT-020,ROL-019
CMP-001616,EMP-00713,2023-02-20,Hire,69000,81000,0.1,16200,DPT-026,ROL-022
CMP-001617,EMP-00713,2024-01-12,Equity Refresh,81000,81000,0.1,22483,DPT-026,ROL-022
CMP-001618,EMP-00713,2024-12-03,Annual Adjustment,81000,83658,0.1,0,DPT-026,ROL-022
CMP-001619,EMP-00714,2020-11-30,Hire,149000,167000,0.1,83500,DPT-006,ROL-004
CMP-001620,EMP-00714,2021-09-15,Annual Adjustment,167000,171224,0.1,0,DPT-006,ROL-004
CMP-001621,EMP-00715,2020-07-19,Hire,124000,137000,0.1,27400,DPT-021,ROL-024
CMP-001622,EMP-00716,2026-03-03,Hire,98000,113000,0.1,22600,DPT-009,ROL-020
CMP-001623,EMP-00717,2025-11-20,Hire,87000,97000,0.1,19400,DPT-016,ROL-016
CMP-001624,EMP-00718,2024-10-25,Hire,89000,102000,0.1,20400,DPT-002,ROL-002
CMP-001625,EMP-00718,2025-09-09,Promotion,102000,122285,0.1,0,DPT-002,ROL-002
CMP-001626,EMP-00718,2026-03-25,Annual Adjustment,102000,104801,0.1,0,DPT-002,ROL-002
CMP-001627,EMP-00719,2022-07-11,Hire,70000,82000,0.1,16400,DPT-023,ROL-022
CMP-001628,EMP-00719,2023-08-01,Promotion,82000,90387,0.1,0,DPT-023,ROL-022
CMP-001629,EMP-00719,2024-05-04,Annual Adjustment,82000,86508,0.1,0,DPT-023,ROL-022
CMP-001630,EMP-00719,2025-12-28,Termination,82000,0,0,0,DPT-023,ROL-022
CMP-001631,EMP-00720,2024-04-24,Hire,173000,199000,0.1,99500,DPT-001,ROL-005
CMP-001632,EMP-00720,2025-05-02,Promotion,199000,236009,0.1,0,DPT-001,ROL-005
CMP-001633,EMP-00720,2026-01-21,Equity Refresh,199000,199000,0.1,142991,DPT-001,ROL-005
CMP-001634,EMP-00721,2024-10-27,Hire,177000,199000,0.2,199000,DPT-001,ROL-031
CMP-001635,EMP-00721,2025-11-12,Equity Refresh,199000,199000,0.2,289283,DPT-001,ROL-031
CMP-001636,EMP-00722,2023-08-26,Hire,123000,138000,0.1,27600,DPT-009,ROL-021
CMP-001637,EMP-00723,2021-05-24,Hire,284000,328000,0.2,328000,DPT-021,ROL-033
CMP-001638,EMP-00723,2022-03-24,Equity Refresh,328000,328000,0.2,251225,DPT-021,ROL-033
CMP-001639,EMP-00723,2023-07-29,Termination,328000,0,0,0,DPT-021,ROL-033
CMP-001640,EMP-00724,2023-06-25,Hire,78000,85000,0.1,17000,DPT-023,ROL-022
CMP-001641,EMP-00724,2024-03-22,Annual Adjustment,85000,88998,0.1,0,DPT-023,ROL-022
CMP-001642,EMP-00725,2025-09-07,Hire,174000,204000,0.2,204000,DPT-024,ROL-030
CMP-001643,EMP-00726,2025-01-22,Hire,172000,193000,0.2,193000,DPT-020,ROL-025
CMP-001644,EMP-00726,2025-11-09,Annual Adjustment,193000,199007,0.2,0,DPT-020,ROL-025
CMP-001645,EMP-00727,2023-04-03,Hire,116000,134000,0.1,26800,DPT-004,ROL-003
CMP-001646,EMP-00727,2023-11-18,Promotion,134000,151964,0.1,0,DPT-004,ROL-003
CMP-001647,EMP-00728,2025-10-20,Hire,99000,112000,0.1,22400,DPT-002,ROL-002
CMP-001648,EMP-00729,2023-06-04,Hire,107000,119000,0.1,23800,DPT-018,ROL-017
CMP-001649,EMP-00729,2024-02-04,Equity Refresh,119000,119000,0.1,20442,DPT-018,ROL-017
CMP-001650,EMP-00729,2024-04-02,Termination,119000,0,0,0,DPT-018,ROL-017
CMP-001651,EMP-00730,2025-10-13,Hire,83000,93000,0.1,18600,DPT-018,ROL-016
CMP-001652,EMP-00731,2021-09-17,Hire,255000,299000,0.2,299000,DPT-023,ROL-033
CMP-001653,EMP-00731,2022-05-06,Promotion,299000,342884,0.2,0,DPT-023,ROL-033
CMP-001654,EMP-00732,2024-03-17,Hire,63000,69000,0.1,13800,DPT-019,ROL-015
CMP-001655,EMP-00732,2024-12-19,Annual Adjustment,69000,72904,0.1,0,DPT-019,ROL-015
CMP-001656,EMP-00733,2023-05-11,Hire,154000,177000,0.1,35400,DPT-010,ROL-009
CMP-001657,EMP-00733,2023-11-08,Equity Refresh,177000,177000,0.1,39321,DPT-010,ROL-009
CMP-001658,EMP-00733,2024-05-24,Promotion,177000,206310,0.1,0,DPT-010,ROL-009
CMP-001659,EMP-00733,2024-12-07,Termination,177000,0,0,0,DPT-010,ROL-009
CMP-001660,EMP-00734,2023-02-15,Hire,199000,223000,0.2,223000,DPT-022,ROL-029
CMP-001661,EMP-00734,2024-02-13,Annual Adjustment,223000,232849,0.2,0,DPT-022,ROL-029
CMP-001662,EMP-00734,2024-08-24,Termination,223000,0,0,0,DPT-022,ROL-029
CMP-001663,EMP-00735,2026-02-16,Hire,96000,107000,0.1,21400,DPT-010,ROL-020
CMP-001664,EMP-00736,2021-07-25,Hire,168000,188000,0.2,188000,DPT-002,ROL-031
CMP-001665,EMP-00736,2022-04-29,Annual Adjustment,188000,197594,0.2,0,DPT-002,ROL-031
CMP-001666,EMP-00736,2022-11-18,Termination,188000,0,0,0,DPT-002,ROL-031
CMP-001667,EMP-00737,2023-01-23,Hire,69000,79000,0.1,15800,DPT-020,ROL-019
CMP-001668,EMP-00737,2023-08-17,Annual Adjustment,79000,80717,0.1,0,DPT-020,ROL-019
CMP-001669,EMP-00737,2024-07-15,Annual Adjustment,79000,80969,0.1,0,DPT-020,ROL-019
CMP-001670,EMP-00737,2025-07-31,Equity Refresh,79000,79000,0.1,13178,DPT-020,ROL-019
CMP-001671,EMP-00738,2022-08-15,Hire,127000,147000,0.1,29400,DPT-021,ROL-024
CMP-001672,EMP-00738,2023-08-06,Annual Adjustment,147000,154767,0.1,0,DPT-021,ROL-024
CMP-001673,EMP-00738,2024-09-09,Annual Adjustment,147000,153852,0.1,0,DPT-021,ROL-024
CMP-001674,EMP-00739,2024-01-27,Hire,240000,279000,0.1,139500,DPT-006,ROL-006
CMP-001675,EMP-00739,2024-08-02,Annual Adjustment,279000,285680,0.1,0,DPT-006,ROL-006
CMP-001676,EMP-00739,2025-04-17,Annual Adjustment,279000,293631,0.1,0,DPT-006,ROL-006
CMP-001677,EMP-00739,2025-11-18,Annual Adjustment,279000,285492,0.1,0,DPT-006,ROL-006
CMP-001678,EMP-00740,2025-04-22,Hire,94000,105000,0.1,21000,DPT-004,ROL-002
CMP-001679,EMP-00740,2025-10-30,Annual Adjustment,105000,111060,0.1,0,DPT-004,ROL-002
CMP-001680,EMP-00741,2025-08-23,Hire,106000,124000,0.1,24800,DPT-007,ROL-003
CMP-001681,EMP-00742,2024-07-02,Hire,119000,133000,0.1,26600,DPT-023,ROL-024
CMP-001682,EMP-00742,2025-08-15,Annual Adjustment,133000,136749,0.1,0,DPT-023,ROL-024
CMP-001683,EMP-00743,2026-01-08,Hire,187000,218000,0.2,218000,DPT-020,ROL-026
CMP-001684,EMP-00744,2024-09-05,Hire,110000,124000,0.1,24800,DPT-001,ROL-003
CMP-001685,EMP-00744,2025-06-15,Annual Adjustment,124000,131125,0.1,0,DPT-001,ROL-003
CMP-001686,EMP-00744,2026-01-14,Annual Adjustment,124000,130972,0.1,0,DPT-001,ROL-003
CMP-001687,EMP-00745,2023-12-24,Hire,82000,92000,0.1,18400,DPT-004,ROL-001
CMP-001688,EMP-00745,2024-11-17,Equity Refresh,92000,92000,0.1,14915,DPT-004,ROL-001
CMP-001689,EMP-00746,2025-07-22,Hire,103000,113000,0.1,22600,DPT-016,ROL-017
CMP-001690,EMP-00746,2026-02-27,Annual Adjustment,113000,118223,0.1,0,DPT-016,ROL-017
CMP-001691,EMP-00747,2024-02-22,Hire,212000,239000,0.2,239000,DPT-024,ROL-028
CMP-001692,EMP-00747,2025-07-03,Termination,239000,0,0,0,DPT-024,ROL-028
CMP-001693,EMP-00748,2025-11-08,Hire,80000,90000,0.1,18000,DPT-019,ROL-016
CMP-001694,EMP-00749,2026-03-27,Hire,153000,167000,0.1,83500,DPT-005,ROL-004
CMP-001695,EMP-00750,2023-09-19,Hire,64000,75000,0.1,15000,DPT-016,ROL-015
CMP-001696,EMP-00750,2024-03-24,Annual Adjustment,75000,78984,0.1,0,DPT-016,ROL-015
CMP-001697,EMP-00750,2024-11-17,Termination,75000,0,0,0,DPT-016,ROL-015
CMP-001698,EMP-00751,2025-07-16,Hire,151000,172000,0.1,86000,DPT-005,ROL-004
CMP-001699,EMP-00751,2026-02-16,Equity Refresh,172000,172000,0.1,108335,DPT-005,ROL-004
CMP-001700,EMP-00752,2023-03-10,Hire,98000,114000,0.1,22800,DPT-023,ROL-023
CMP-001701,EMP-00752,2023-09-23,Annual Adjustment,114000,119327,0.1,0,DPT-023,ROL-023
CMP-001702,EMP-00752,2024-04-04,Equity Refresh,114000,114000,0.1,21608,DPT-023,ROL-023
CMP-001703,EMP-00753,2023-08-21,Hire,263000,303000,0.2,303000,DPT-020,ROL-033
CMP-001704,EMP-00753,2024-04-30,Annual Adjustment,303000,318027,0.2,0,DPT-020,ROL-033
CMP-001705,EMP-00754,2024-03-27,Hire,114000,131000,0.1,26200,DPT-010,ROL-008
CMP-001706,EMP-00754,2025-03-12,Promotion,131000,153993,0.1,0,DPT-010,ROL-008
CMP-001707,EMP-00754,2026-03-16,Annual Adjustment,131000,134018,0.1,0,DPT-010,ROL-008
CMP-001708,EMP-00755,2024-06-27,Hire,115000,131000,0.1,26200,DPT-003,ROL-003
CMP-001709,EMP-00756,2023-04-01,Hire,72000,81000,0.1,16200,DPT-020,ROL-019
CMP-001710,EMP-00756,2024-05-19,Annual Adjustment,81000,85573,0.1,0,DPT-020,ROL-019
CMP-001711,EMP-00757,2024-07-05,Hire,88000,103000,0.1,20600,DPT-021,ROL-023
CMP-001712,EMP-00757,2025-06-30,Annual Adjustment,103000,108650,0.1,0,DPT-021,ROL-023
CMP-001713,EMP-00757,2026-05-08,Termination,103000,0,0,0,DPT-021,ROL-023
CMP-001714,EMP-00758,2026-03-28,Hire,188000,206000,0.2,206000,DPT-009,ROL-029
CMP-001715,EMP-00759,2023-04-24,Hire,76000,88000,0.1,17600,DPT-019,ROL-016
CMP-001716,EMP-00759,2024-03-09,Promotion,88000,97966,0.1,0,DPT-019,ROL-016
CMP-001717,EMP-00759,2025-02-27,Annual Adjustment,88000,90326,0.1,0,DPT-019,ROL-016
CMP-001718,EMP-00759,2025-10-09,Annual Adjustment,88000,92603,0.1,0,DPT-019,ROL-016
CMP-001719,EMP-00760,2025-01-16,Hire,76000,85000,0.1,17000,DPT-022,ROL-022
CMP-001720,EMP-00760,2026-02-16,Equity Refresh,85000,85000,0.1,10053,DPT-022,ROL-022
CMP-001721,EMP-00761,2025-08-12,Hire,62000,72000,0.1,14400,DPT-016,ROL-015
CMP-001722,EMP-00762,2024-05-02,Hire,203000,222000,0.2,222000,DPT-001,ROL-028
CMP-001723,EMP-00763,2020-09-22,Hire,125000,146000,0.1,29200,DPT-023,ROL-024
CMP-001724,EMP-00763,2021-10-08,Equity Refresh,146000,146000,0.1,18488,DPT-023,ROL-024
CMP-001725,EMP-00763,2022-08-05,Annual Adjustment,146000,150631,0.1,0,DPT-023,ROL-024
CMP-001726,EMP-00763,2025-04-06,Termination,146000,0,0,0,DPT-023,ROL-024
CMP-001727,EMP-00764,2024-07-13,Hire,94000,110000,0.1,22000,DPT-014,ROL-011
CMP-001728,EMP-00764,2025-05-18,Equity Refresh,110000,110000,0.1,29452,DPT-014,ROL-011
CMP-001729,EMP-00765,2024-04-10,Hire,115000,130000,0.1,26000,DPT-002,ROL-003
CMP-001730,EMP-00765,2025-05-03,Annual Adjustment,130000,137592,0.1,0,DPT-002,ROL-003
CMP-001731,EMP-00765,2025-11-02,Annual Adjustment,130000,134778,0.1,0,DPT-002,ROL-003
CMP-001732,EMP-00765,2025-11-09,Termination,130000,0,0,0,DPT-002,ROL-003
CMP-001733,EMP-00766,2021-06-04,Hire,168000,193000,0.2,193000,DPT-012,ROL-025
CMP-001734,EMP-00766,2021-12-25,Equity Refresh,193000,193000,0.2,262739,DPT-012,ROL-025
CMP-001735,EMP-00766,2022-09-12,Annual Adjustment,193000,204075,0.2,0,DPT-012,ROL-025
CMP-001736,EMP-00767,2023-07-11,Hire,89000,104000,0.1,20800,DPT-012,ROL-011
CMP-001737,EMP-00767,2024-06-01,Annual Adjustment,104000,107156,0.1,0,DPT-012,ROL-011
CMP-001738,EMP-00767,2024-12-24,Annual Adjustment,104000,110205,0.1,0,DPT-012,ROL-011
CMP-001739,EMP-00767,2025-11-14,Annual Adjustment,104000,107996,0.1,0,DPT-012,ROL-011
CMP-001740,EMP-00768,2024-08-15,Hire,68000,79000,0.1,15800,DPT-023,ROL-022
CMP-001741,EMP-00768,2025-11-26,Termination,79000,0,0,0,DPT-023,ROL-022
CMP-001742,EMP-00769,2025-02-15,Hire,112000,123000,0.1,24600,DPT-020,ROL-017
CMP-001743,EMP-00769,2026-01-26,Equity Refresh,123000,123000,0.1,23932,DPT-020,ROL-017
CMP-001744,EMP-00770,2023-05-28,Hire,93000,106000,0.1,21200,DPT-014,ROL-013
CMP-001745,EMP-00770,2023-12-23,Promotion,106000,127741,0.1,0,DPT-014,ROL-013
CMP-001746,EMP-00770,2025-02-05,Annual Adjustment,106000,111484,0.1,0,DPT-014,ROL-013
CMP-001747,EMP-00771,2026-01-05,Hire,99000,114000,0.1,22800,DPT-006,ROL-002
CMP-001748,EMP-00772,2025-05-05,Hire,98000,113000,0.1,22600,DPT-023,ROL-023
CMP-001749,EMP-00772,2025-12-09,Promotion,113000,131600,0.1,0,DPT-023,ROL-023
CMP-001750,EMP-00773,2022-01-04,Hire,228000,263000,0.2,263000,DPT-001,ROL-027
CMP-001751,EMP-00773,2022-07-31,Annual Adjustment,263000,277423,0.2,0,DPT-001,ROL-027
CMP-001752,EMP-00774,2022-11-26,Hire,120000,135000,0.1,27000,DPT-001,ROL-003
CMP-001753,EMP-00774,2023-08-21,Promotion,135000,156752,0.1,0,DPT-001,ROL-003
CMP-001754,EMP-00774,2025-09-06,Termination,135000,0,0,0,DPT-001,ROL-003
