training_record_id,employee_id,course_id,course_name,regulator,is_mandatory,due_date,completion_date,status,days_overdue,department_id,location_id
TRC-004799,EMP-00618,TRN-002,OSFI E-21 Operational Resilience,OSFI,Yes,2026-05-16,2026-04-11,Completed,0,DPT-019,LOC-004
TRC-004800,EMP-00618,TRN-003,Code of Conduct & Ethics,Internal,Yes,2026-04-15,2026-03-13,Completed,0,DPT-019,LOC-004
TRC-004801,EMP-00618,TRN-004,PIPEDA Privacy Foundations,PIPEDA,Yes,2025-12-23,2025-12-06,Completed,0,DPT-019,LOC-004
TRC-004802,EMP-00618,TRN-005,Insider Trading Policy,Internal,Yes,2026-01-31,2025-12-29,Completed,0,DPT-019,LOC-004
TRC-004803,EMP-00618,TRN-006,Cyber Security Awareness,Internal,Yes,2026-04-18,2026-04-06,Completed,0,DPT-019,LOC-004
TRC-004804,EMP-00618,TRN-007,Anti-Bribery & Anti-Corruption,Internal,Yes,2025-10-04,2025-08-28,Completed,0,DPT-019,LOC-004
TRC-004805,EMP-00618,TRN-008,Workplace Respect & Harassment,Internal,Yes,2025-12-01,2025-11-16,Completed,0,DPT-019,LOC-004
TRC-004806,EMP-00618,TRN-009,Payment Card Industry (PCI) DSS,PCI,No,2025-11-01,2025-10-28,Completed,0,DPT-019,LOC-004
TRC-004807,EMP-00618,TRN-010,Quantum Cryptography Primer,Internal,No,2026-11-20,,Upcoming,0,DPT-019,LOC-004
TRC-004808,EMP-00619,TRN-001,FINTRAC AML & ATF Training,FINTRAC,Yes,2025-08-03,2025-10-10,Completed,0,DPT-017,LOC-007
TRC-004809,EMP-00619,TRN-002,OSFI E-21 Operational Resilience,OSFI,Yes,2025-12-01,2025-10-28,Completed,0,DPT-017,LOC-007
TRC-004810,EMP-00619,TRN-003,Code of Conduct & Ethics,Internal,Yes,2025-12-02,2025-10-28,Completed,0,DPT-017,LOC-007
TRC-004811,EMP-00619,TRN-004,PIPEDA Privacy Foundations,PIPEDA,Yes,2026-05-16,,Overdue,8,DPT-017,LOC-007
TRC-004812,EMP-00619,TRN-005,Insider Trading Policy,Internal,Yes,2025-06-08,2025-10-03,Completed,0,DPT-017,LOC-007
TRC-004813,EMP-00619,TRN-006,Cyber Security Awareness,Internal,Yes,2026-05-24,2026-05-16,Completed,0,DPT-017,LOC-007
TRC-004814,EMP-00619,TRN-007,Anti-Bribery & Anti-Corruption,Internal,Yes,2024-06-18,2025-10-01,Completed,0,DPT-017,LOC-007
TRC-004815,EMP-00619,TRN-008,Workplace Respect & Harassment,Internal,Yes,2025-12-02,2025-11-18,Completed,0,DPT-017,LOC-007
TRC-004816,EMP-00619,TRN-009,Payment Card Industry (PCI) DSS,PCI,No,2025-12-16,,Overdue,159,DPT-017,LOC-007
TRC-004817,EMP-00619,TRN-010,Quantum Cryptography Primer,Internal,No,2026-11-20,,Upcoming,0,DPT-017,LOC-007
TRC-004818,EMP-00620,TRN-001,FINTRAC AML & ATF Training,FINTRAC,Yes,2025-08-15,2025-07-14,Completed,0,DPT-001,LOC-001
TRC-004819,EMP-00620,TRN-002,OSFI E-21 Operational Resilience,OSFI,Yes,2025-07-27,2025-07-02,Completed,0,DPT-001,LOC-001
TRC-004820,EMP-00620,TRN-003,Code of Conduct & Ethics,Internal,Yes,2025-12-17,2025-11-03,Completed,0,DPT-001,LOC-001
TRC-004821,EMP-00620,TRN-004,PIPEDA Privacy Foundations,PIPEDA,Yes,2025-12-15,2025-12-12,Completed,0,DPT-001,LOC-001
TRC-004822,EMP-00620,TRN-005,Insider Trading Policy,Internal,Yes,2026-04-28,2026-04-24,Completed,0,DPT-001,LOC-001
TRC-004823,EMP-00620,TRN-006,Cyber Security Awareness,Internal,Yes,2026-01-31,2026-01-12,Completed,0,DPT-001,LOC-001
TRC-004824,EMP-00620,TRN-007,Anti-Bribery & Anti-Corruption,Internal,Yes,2025-08-04,2025-07-10,Completed,0,DPT-001,LOC-001
TRC-004825,EMP-00620,TRN-008,Workplace Respect & Harassment,Internal,Yes,2024-08-27,2024-08-21,Completed,0,DPT-001,LOC-001
TRC-004826,EMP-00620,TRN-009,Payment Card Industry (PCI) DSS,PCI,No,2026-04-10,2026-04-06,Completed,0,DPT-001,LOC-001
TRC-004827,EMP-00620,TRN-010,Quantum Cryptography Primer,Internal,No,2026-11-20,,Upcoming,0,DPT-001,LOC-001
TRC-004828,EMP-00621,TRN-001,FINTRAC AML & ATF Training,FINTRAC,Yes,2025-09-04,2025-08-14,Completed,0,DPT-020,LOC-001
TRC-004829,EMP-00621,TRN-002,OSFI E-21 Operational Resilience,OSFI,Yes,2026-03-03,2026-01-20,Completed,0,DPT-020,LOC-001
TRC-004830,EMP-00621,TRN-003,Code of Conduct & Ethics,Internal,Yes,2026-05-02,2026-03-22,Completed,0,DPT-020,LOC-001
TRC-004831,EMP-00621,TRN-004,PIPEDA Privacy Foundations,PIPEDA,Yes,2025-12-02,2025-11-07,Completed,0,DPT-020,LOC-001
TRC-004832,EMP-00621,TRN-005,Insider Trading Policy,Internal,Yes,2026-01-02,2025-12-21,Completed,0,DPT-020,LOC-001
TRC-004833,EMP-00621,TRN-006,Cyber Security Awareness,Internal,Yes,2025-12-28,2025-12-21,Completed,0,DPT-020,LOC-001
TRC-004834,EMP-00621,TRN-007,Anti-Bribery & Anti-Corruption,Internal,Yes,2025-03-20,2025-03-09,Completed,0,DPT-020,LOC-001
TRC-004835,EMP-00621,TRN-008,Workplace Respect & Harassment,Internal,Yes,2024-12-28,2024-11-22,Completed,0,DPT-020,LOC-001
TRC-004836,EMP-00621,TRN-009,Payment Card Industry (PCI) DSS,PCI,No,2025-11-28,,Overdue,177,DPT-020,LOC-001
TRC-004837,EMP-00621,TRN-010,Quantum Cryptography Primer,Internal,No,2026-11-20,2026-11-07,Completed,0,DPT-020,LOC-001
TRC-004838,EMP-00622,TRN-001,FINTRAC AML & ATF Training,FINTRAC,Yes,2026-03-13,2026-02-22,Completed,0,DPT-016,LOC-001
TRC-004839,EMP-00622,TRN-002,OSFI E-21 Operational Resilience,OSFI,Yes,2025-08-07,2026-01-26,Completed,0,DPT-016,LOC-001
TRC-004840,EMP-00622,TRN-003,Code of Conduct & Ethics,Internal,Yes,2026-02-04,2026-01-25,Completed,0,DPT-016,LOC-001
TRC-004841,EMP-00622,TRN-004,PIPEDA Privacy Foundations,PIPEDA,Yes,2024-09-05,2026-01-29,Completed,0,DPT-016,LOC-001
TRC-004842,EMP-00622,TRN-005,Insider Trading Policy,Internal,Yes,2026-04-01,2026-03-31,Completed,0,DPT-016,LOC-001
TRC-004843,EMP-00622,TRN-006,Cyber Security Awareness,Internal,Yes,2025-12-30,2026-01-18,Completed,0,DPT-016,LOC-001
TRC-004844,EMP-00622,TRN-007,Anti-Bribery & Anti-Corruption,Internal,Yes,2025-03-22,2026-01-14,Completed,0,DPT-016,LOC-001
TRC-004845,EMP-00622,TRN-008,Workplace Respect & Harassment,Internal,Yes,2026-01-25,2026-01-26,Completed,0,DPT-016,LOC-001
TRC-004846,EMP-00622,TRN-009,Payment Card Industry (PCI) DSS,PCI,No,2025-09-17,2026-02-07,Completed,0,DPT-016,LOC-001
TRC-004847,EMP-00624,TRN-001,FINTRAC AML & ATF Training,FINTRAC,Yes,2025-08-13,2025-06-30,Completed,0,DPT-025,LOC-004
TRC-004848,EMP-00624,TRN-002,OSFI E-21 Operational Resilience,OSFI,Yes,2025-11-12,2025-10-18,Completed,0,DPT-025,LOC-004
TRC-004849,EMP-00624,TRN-003,Code of Conduct & Ethics,Internal,Yes,2026-01-13,2025-12-19,Completed,0,DPT-025,LOC-004
TRC-004850,EMP-00624,TRN-004,PIPEDA Privacy Foundations,PIPEDA,Yes,2025-06-25,2025-05-26,Completed,0,DPT-025,LOC-004
TRC-004851,EMP-00624,TRN-005,Insider Trading Policy,Internal,Yes,2025-08-25,2025-07-24,Completed,0,DPT-025,LOC-004
TRC-004852,EMP-00624,TRN-006,Cyber Security Awareness,Internal,Yes,2026-05-24,2026-04-09,Completed,0,DPT-025,LOC-004
TRC-004853,EMP-00624,TRN-007,Anti-Bribery & Anti-Corruption,Internal,Yes,2024-12-15,2024-11-29,Completed,0,DPT-025,LOC-004
TRC-004854,EMP-00624,TRN-008,Workplace Respect & Harassment,Internal,Yes,2025-03-03,2025-02-15,Completed,0,DPT-025,LOC-004
TRC-004855,EMP-00624,TRN-009,Payment Card Industry (PCI) DSS,PCI,No,2025-07-23,,Overdue,305,DPT-025,LOC-004
TRC-004856,EMP-00626,TRN-001,FINTRAC AML & ATF Training,FINTRAC,Yes,2025-11-07,2025-11-05,Completed,0,DPT-007,LOC-004
TRC-004857,EMP-00626,TRN-002,OSFI E-21 Operational Resilience,OSFI,Yes,2025-06-08,2025-04-24,Completed,0,DPT-007,LOC-004
TRC-004858,EMP-00626,TRN-003,Code of Conduct & Ethics,Internal,Yes,2025-11-23,2025-11-12,Completed,0,DPT-007,LOC-004
TRC-004859,EMP-00626,TRN-004,PIPEDA Privacy Foundations,PIPEDA,Yes,2026-03-30,,Overdue,55,DPT-007,LOC-004
TRC-004860,EMP-00626,TRN-005,Insider Trading Policy,Internal,Yes,2025-12-01,2025-11-27,Completed,0,DPT-007,LOC-004
TRC-004861,EMP-00626,TRN-006,Cyber Security Awareness,Internal,Yes,2026-03-25,2026-03-02,Completed,0,DPT-007,LOC-004
TRC-004862,EMP-00626,TRN-007,Anti-Bribery & Anti-Corruption,Internal,Yes,2025-02-16,2025-01-16,Completed,0,DPT-007,LOC-004
TRC-004863,EMP-00626,TRN-008,Workplace Respect & Harassment,Internal,Yes,2024-06-14,2024-05-07,Completed,0,DPT-007,LOC-004
TRC-004864,EMP-00626,TRN-009,Payment Card Industry (PCI) DSS,PCI,No,2025-10-20,2025-10-16,Completed,0,DPT-007,LOC-004
TRC-004865,EMP-00626,TRN-010,Quantum Cryptography Primer,Internal,No,2026-11-20,2026-10-09,Completed,0,DPT-007,LOC-004
TRC-004866,EMP-00627,TRN-001,FINTRAC AML & ATF Training,FINTRAC,Yes,2025-08-20,2025-08-18,Completed,0,DPT-016,LOC-006
TRC-004867,EMP-00627,TRN-002,OSFI E-21 Operational Resilience,OSFI,Yes,2025-10-01,2025-09-21,Completed,0,DPT-016,LOC-006
TRC-004868,EMP-00627,TRN-003,Code of Conduct & Ethics,Internal,Yes,2026-02-10,2026-01-29,Completed,0,DPT-016,LOC-006
TRC-004869,EMP-00627,TRN-004,PIPEDA Privacy Foundations,PIPEDA,Yes,2026-04-27,2026-04-24,Completed,0,DPT-016,LOC-006
TRC-004870,EMP-00627,TRN-005,Insider Trading Policy,Internal,Yes,2025-11-10,2025-10-04,Completed,0,DPT-016,LOC-006
TRC-004871,EMP-00627,TRN-006,Cyber Security Awareness,Internal,Yes,2026-02-21,,Overdue,92,DPT-016,LOC-006
TRC-004872,EMP-00627,TRN-007,Anti-Bribery & Anti-Corruption,Internal,Yes,2025-11-13,2025-10-17,Completed,0,DPT-016,LOC-006
TRC-004873,EMP-00627,TRN-008,Workplace Respect & Harassment,Internal,Yes,2025-08-29,2025-08-21,Completed,0,DPT-016,LOC-006
TRC-004874,EMP-00627,TRN-009,Payment Card Industry (PCI) DSS,PCI,No,2025-10-23,,Overdue,213,DPT-016,LOC-006
TRC-004875,EMP-00627,TRN-010,Quantum Cryptography Primer,Internal,No,2026-11-20,,Upcoming,0,DPT-016,LOC-006
TRC-004876,EMP-00628,TRN-001,FINTRAC AML & ATF Training,FINTRAC,Yes,2026-02-02,2026-01-06,Completed,0,DPT-023,LOC-004
TRC-004877,EMP-00628,TRN-002,OSFI E-21 Operational Resilience,OSFI,Yes,2026-03-23,2026-03-15,Completed,0,DPT-023,LOC-004
TRC-004878,EMP-00628,TRN-003,Code of Conduct & Ethics,Internal,Yes,2026-03-07,2026-02-14,Completed,0,DPT-023,LOC-004
TRC-004879,EMP-00628,TRN-004,PIPEDA Privacy Foundations,PIPEDA,Yes,2024-08-25,2025-01-28,Completed,0,DPT-023,LOC-004
TRC-004880,EMP-00628,TRN-005,Insider Trading Policy,Internal,Yes,2026-02-13,2026-01-29,Completed,0,DPT-023,LOC-004
TRC-004881,EMP-00628,TRN-006,Cyber Security Awareness,Internal,Yes,2026-04-09,2026-04-01,Completed,0,DPT-023,LOC-004
TRC-004882,EMP-00628,TRN-007,Anti-Bribery & Anti-Corruption,Internal,Yes,2026-04-02,,Overdue,52,DPT-023,LOC-004
TRC-004883,EMP-00628,TRN-008,Workplace Respect & Harassment,Internal,Yes,2024-07-09,2025-01-15,Completed,0,DPT-023,LOC-004
TRC-004884,EMP-00628,TRN-009,Payment Card Industry (PCI) DSS,PCI,No,2025-10-19,2025-09-18,Completed,0,DPT-023,LOC-004
TRC-004885,EMP-00628,TRN-010,Quantum Cryptography Primer,Internal,No,2026-11-20,2026-10-16,Completed,0,DPT-023,LOC-004
TRC-004886,EMP-00629,TRN-001,FINTRAC AML & ATF Training,FINTRAC,Yes,2026-01-25,2026-01-24,Completed,0,DPT-001,LOC-002
TRC-004887,EMP-00629,TRN-002,OSFI E-21 Operational Resilience,OSFI,Yes,2025-09-05,2025-07-27,Completed,0,DPT-001,LOC-002
TRC-004888,EMP-00629,TRN-003,Code of Conduct & Ethics,Internal,Yes,2025-08-22,2025-08-07,Completed,0,DPT-001,LOC-002
TRC-004889,EMP-00629,TRN-004,PIPEDA Privacy Foundations,PIPEDA,Yes,2024-12-01,2024-11-07,Completed,0,DPT-001,LOC-002
TRC-004890,EMP-00629,TRN-005,Insider Trading Policy,Internal,Yes,2026-04-19,,Overdue,35,DPT-001,LOC-002
TRC-004891,EMP-00629,TRN-006,Cyber Security Awareness,Internal,Yes,2026-02-14,2026-01-30,Completed,0,DPT-001,LOC-002
TRC-004892,EMP-00629,TRN-007,Anti-Bribery & Anti-Corruption,Internal,Yes,2025-01-19,2024-12-29,Completed,0,DPT-001,LOC-002
TRC-004893,EMP-00629,TRN-008,Workplace Respect & Harassment,Internal,Yes,2025-01-30,2024-12-23,Completed,0,DPT-001,LOC-002
TRC-004894,EMP-00629,TRN-009,Payment Card Industry (PCI) DSS,PCI,No,2025-11-05,2025-10-20,Completed,0,DPT-001,LOC-002
TRC-004895,EMP-00629,TRN-010,Quantum Cryptography Primer,Internal,No,2026-11-20,2026-11-02,Completed,0,DPT-001,LOC-002
TRC-004896,EMP-00630,TRN-001,FINTRAC AML & ATF Training,FINTRAC,Yes,2025-11-28,2025-11-10,Completed,0,DPT-006,LOC-003
TRC-004897,EMP-00630,TRN-002,OSFI E-21 Operational Resilience,OSFI,Yes,2026-01-17,2026-01-06,Completed,0,DPT-006,LOC-003
TRC-004898,EMP-00630,TRN-003,Code of Conduct & Ethics,Internal,Yes,2026-05-23,2026-04-22,Completed,0,DPT-006,LOC-003
TRC-004899,EMP-00630,TRN-004,PIPEDA Privacy Foundations,PIPEDA,Yes,2024-09-25,2025-11-28,Completed,0,DPT-006,LOC-003
TRC-004900,EMP-00630,TRN-005,Insider Trading Policy,Internal,Yes,2025-07-19,2025-12-07,Completed,0,DPT-006,LOC-003
TRC-004901,EMP-00630,TRN-006,Cyber Security Awareness,Internal,Yes,2026-04-06,2026-03-10,Completed,0,DPT-006,LOC-003
TRC-004902,EMP-00630,TRN-007,Anti-Bribery & Anti-Corruption,Internal,Yes,2026-02-28,2026-01-21,Completed,0,DPT-006,LOC-003
TRC-004903,EMP-00630,TRN-008,Workplace Respect & Harassment,Internal,Yes,2026-01-23,2026-01-19,Completed,0,DPT-006,LOC-003
TRC-004904,EMP-00630,TRN-009,Payment Card Industry (PCI) DSS,PCI,No,2025-10-22,2025-12-07,Completed,0,DPT-006,LOC-003
TRC-004905,EMP-00632,TRN-001,FINTRAC AML & ATF Training,FINTRAC,Yes,2025-07-04,2025-06-20,Completed,0,DPT-003,LOC-001
TRC-004906,EMP-00632,TRN-002,OSFI E-21 Operational Resilience,OSFI,Yes,2025-11-07,2025-10-16,Completed,0,DPT-003,LOC-001
TRC-004907,EMP-00632,TRN-003,Code of Conduct & Ethics,Internal,Yes,2026-01-29,2025-12-20,Completed,0,DPT-003,LOC-001
TRC-004908,EMP-00632,TRN-004,PIPEDA Privacy Foundations,PIPEDA,Yes,2024-08-28,2024-08-18,Completed,0,DPT-003,LOC-001
TRC-004909,EMP-00632,TRN-005,Insider Trading Policy,Internal,Yes,2026-04-19,2026-03-15,Completed,0,DPT-003,LOC-001
TRC-004910,EMP-00632,TRN-006,Cyber Security Awareness,Internal,Yes,2026-01-31,2025-12-26,Completed,0,DPT-003,LOC-001
TRC-004911,EMP-00632,TRN-007,Anti-Bribery & Anti-Corruption,Internal,Yes,2026-04-12,2026-03-24,Completed,0,DPT-003,LOC-001
TRC-004912,EMP-00632,TRN-008,Workplace Respect & Harassment,Internal,Yes,2025-04-20,2025-04-10,Completed,0,DPT-003,LOC-001
TRC-004913,EMP-00632,TRN-009,Payment Card Industry (PCI) DSS,PCI,No,2025-06-22,2025-05-19,Completed,0,DPT-003,LOC-001
TRC-004914,EMP-00633,TRN-001,FINTRAC AML & ATF Training,FINTRAC,Yes,2025-07-12,2025-07-08,Completed,0,DPT-023,LOC-001
TRC-004915,EMP-00633,TRN-002,OSFI E-21 Operational Resilience,OSFI,Yes,2025-07-18,2025-06-12,Completed,0,DPT-023,LOC-001
TRC-004916,EMP-00633,TRN-003,Code of Conduct & Ethics,Internal,Yes,2025-07-07,2025-06-14,Completed,0,DPT-023,LOC-001
TRC-004917,EMP-00633,TRN-004,PIPEDA Privacy Foundations,PIPEDA,Yes,2025-05-31,2025-05-12,Completed,0,DPT-023,LOC-001
TRC-004918,EMP-00633,TRN-005,Insider Trading Policy,Internal,Yes,2025-07-30,,Overdue,298,DPT-023,LOC-001
TRC-004919,EMP-00633,TRN-006,Cyber Security Awareness,Internal,Yes,2025-12-15,2025-11-21,Completed,0,DPT-023,LOC-001
TRC-004920,EMP-00633,TRN-007,Anti-Bribery & Anti-Corruption,Internal,Yes,2025-05-01,2025-03-25,Completed,0,DPT-023,LOC-001
TRC-004921,EMP-00633,TRN-008,Workplace Respect & Harassment,Internal,Yes,2025-10-27,2025-09-30,Completed,0,DPT-023,LOC-001
TRC-004922,EMP-00633,TRN-009,Payment Card Industry (PCI) DSS,PCI,No,2025-08-27,2025-08-26,Completed,0,DPT-023,LOC-001
TRC-004923,EMP-00633,TRN-010,Quantum Cryptography Primer,Internal,No,2026-11-20,,Upcoming,0,DPT-023,LOC-001
TRC-004924,EMP-00634,TRN-001,FINTRAC AML & ATF Training,FINTRAC,Yes,2025-08-15,2025-08-04,Completed,0,DPT-001,LOC-001
TRC-004925,EMP-00634,TRN-002,OSFI E-21 Operational Resilience,OSFI,Yes,2025-07-19,2025-07-10,Completed,0,DPT-001,LOC-001
TRC-004926,EMP-00634,TRN-003,Code of Conduct & Ethics,Internal,Yes,2025-07-24,2025-07-12,Completed,0,DPT-001,LOC-001
TRC-004927,EMP-00634,TRN-004,PIPEDA Privacy Foundations,PIPEDA,Yes,2026-01-19,2026-01-10,Completed,0,DPT-001,LOC-001
TRC-004928,EMP-00634,TRN-005,Insider Trading Policy,Internal,Yes,2025-07-23,2025-07-12,Completed,0,DPT-001,LOC-001
TRC-004929,EMP-00634,TRN-006,Cyber Security Awareness,Internal,Yes,2026-03-07,2026-02-03,Completed,0,DPT-001,LOC-001
TRC-004930,EMP-00634,TRN-007,Anti-Bribery & Anti-Corruption,Internal,Yes,2024-11-29,2025-01-27,Completed,0,DPT-001,LOC-001
TRC-004931,EMP-00634,TRN-008,Workplace Respect & Harassment,Internal,Yes,2025-05-05,2025-04-25,Completed,0,DPT-001,LOC-001
TRC-004932,EMP-00634,TRN-009,Payment Card Industry (PCI) DSS,PCI,No,2025-12-10,,Overdue,165,DPT-001,LOC-001
TRC-004933,EMP-00634,TRN-010,Quantum Cryptography Primer,Internal,No,2026-11-20,2026-10-28,Completed,0,DPT-001,LOC-001
TRC-004934,EMP-00636,TRN-001,FINTRAC AML & ATF Training,FINTRAC,Yes,2025-08-13,2025-07-27,Completed,0,DPT-025,LOC-004
TRC-004935,EMP-00636,TRN-002,OSFI E-21 Operational Resilience,OSFI,Yes,2026-05-14,2026-03-31,Completed,0,DPT-025,LOC-004
TRC-004936,EMP-00636,TRN-003,Code of Conduct & Ethics,Internal,Yes,2025-12-02,2025-10-20,Completed,0,DPT-025,LOC-004
TRC-004937,EMP-00636,TRN-004,PIPEDA Privacy Foundations,PIPEDA,Yes,2024-07-16,2024-06-12,Completed,0,DPT-025,LOC-004
TRC-004938,EMP-00636,TRN-005,Insider Trading Policy,Internal,Yes,2025-06-29,2025-05-30,Completed,0,DPT-025,LOC-004
TRC-004939,EMP-00636,TRN-006,Cyber Security Awareness,Internal,Yes,2026-02-28,2026-02-07,Completed,0,DPT-025,LOC-004
TRC-004940,EMP-00636,TRN-007,Anti-Bribery & Anti-Corruption,Internal,Yes,2026-03-19,2026-02-18,Completed,0,DPT-025,LOC-004
TRC-004941,EMP-00636,TRN-008,Workplace Respect & Harassment,Internal,Yes,2025-12-25,2025-11-12,Completed,0,DPT-025,LOC-004
TRC-004942,EMP-00636,TRN-009,Payment Card Industry (PCI) DSS,PCI,No,2025-09-22,,Overdue,244,DPT-025,LOC-004
TRC-004943,EMP-00636,TRN-010,Quantum Cryptography Primer,Internal,No,2026-11-20,2026-10-06,Completed,0,DPT-025,LOC-004
TRC-004944,EMP-00637,TRN-001,FINTRAC AML & ATF Training,FINTRAC,Yes,2025-05-30,2025-09-05,Completed,0,DPT-016,LOC-001
TRC-004945,EMP-00637,TRN-002,OSFI E-21 Operational Resilience,OSFI,Yes,2025-08-29,2025-08-02,Completed,0,DPT-016,LOC-001
TRC-004946,EMP-00637,TRN-003,Code of Conduct & Ethics,Internal,Yes,2025-07-31,2025-09-06,Completed,0,DPT-016,LOC-001
TRC-004947,EMP-00637,TRN-004,PIPEDA Privacy Foundations,PIPEDA,Yes,2025-05-14,2025-08-09,Completed,0,DPT-016,LOC-001
TRC-004948,EMP-00637,TRN-005,Insider Trading Policy,Internal,Yes,2025-08-15,2025-07-24,Completed,0,DPT-016,LOC-001
TRC-004949,EMP-00637,TRN-006,Cyber Security Awareness,Internal,Yes,2026-03-03,2026-02-23,Completed,0,DPT-016,LOC-001
TRC-004950,EMP-00637,TRN-007,Anti-Bribery & Anti-Corruption,Internal,Yes,2025-01-20,2025-09-06,Completed,0,DPT-016,LOC-001
TRC-004951,EMP-00637,TRN-008,Workplace Respect & Harassment,Internal,Yes,2026-04-09,2026-03-29,Completed,0,DPT-016,LOC-001
TRC-004952,EMP-00637,TRN-009,Payment Card Industry (PCI) DSS,PCI,No,2025-12-26,,Overdue,149,DPT-016,LOC-001
TRC-004953,EMP-00637,TRN-010,Quantum Cryptography Primer,Internal,No,2026-11-20,2026-11-09,Completed,0,DPT-016,LOC-001
TRC-004954,EMP-00639,TRN-001,FINTRAC AML & ATF Training,FINTRAC,Yes,2025-06-29,2025-05-26,Completed,0,DPT-006,LOC-007
TRC-004955,EMP-00639,TRN-002,OSFI E-21 Operational Resilience,OSFI,Yes,2026-03-21,2026-03-01,Completed,0,DPT-006,LOC-007
TRC-004956,EMP-00639,TRN-003,Code of Conduct & Ethics,Internal,Yes,2026-01-24,2026-01-15,Completed,0,DPT-006,LOC-007
TRC-004957,EMP-00639,TRN-004,PIPEDA Privacy Foundations,PIPEDA,Yes,2024-12-28,2024-11-28,Completed,0,DPT-006,LOC-007
TRC-004958,EMP-00639,TRN-005,Insider Trading Policy,Internal,Yes,2025-10-31,,Overdue,205,DPT-006,LOC-007
TRC-004959,EMP-00639,TRN-006,Cyber Security Awareness,Internal,Yes,2026-05-13,,Overdue,11,DPT-006,LOC-007
TRC-004960,EMP-00639,TRN-007,Anti-Bribery & Anti-Corruption,Internal,Yes,2025-09-30,2025-09-12,Completed,0,DPT-006,LOC-007
TRC-004961,EMP-00639,TRN-008,Workplace Respect & Harassment,Internal,Yes,2025-11-27,2025-11-23,Completed,0,DPT-006,LOC-007
TRC-004962,EMP-00639,TRN-009,Payment Card Industry (PCI) DSS,PCI,No,2026-01-07,2025-12-08,Completed,0,DPT-006,LOC-007
TRC-004963,EMP-00639,TRN-010,Quantum Cryptography Primer,Internal,No,2026-11-20,,Upcoming,0,DPT-006,LOC-007
TRC-004964,EMP-00642,TRN-001,FINTRAC AML & ATF Training,FINTRAC,Yes,2026-05-11,2026-04-03,Completed,0,DPT-009,LOC-004
TRC-004965,EMP-00642,TRN-002,OSFI E-21 Operational Resilience,OSFI,Yes,2025-09-20,2025-09-03,Completed,0,DPT-009,LOC-004
TRC-004966,EMP-00642,TRN-003,Code of Conduct & Ethics,Internal,Yes,2026-01-04,2025-12-04,Completed,0,DPT-009,LOC-004
TRC-004967,EMP-00642,TRN-004,PIPEDA Privacy Foundations,PIPEDA,Yes,2025-02-03,2025-02-01,Completed,0,DPT-009,LOC-004
TRC-004968,EMP-00642,TRN-005,Insider Trading Policy,Internal,Yes,2025-08-29,2025-07-21,Completed,0,DPT-009,LOC-004
TRC-004969,EMP-00642,TRN-006,Cyber Security Awareness,Internal,Yes,2025-12-16,2025-11-25,Completed,0,DPT-009,LOC-004
TRC-004970,EMP-00642,TRN-007,Anti-Bribery & Anti-Corruption,Internal,Yes,2026-04-04,,Overdue,50,DPT-009,LOC-004
TRC-004971,EMP-00642,TRN-008,Workplace Respect & Harassment,Internal,Yes,2025-04-05,2025-03-27,Completed,0,DPT-009,LOC-004
TRC-004972,EMP-00642,TRN-009,Payment Card Industry (PCI) DSS,PCI,No,2025-11-26,2025-11-15,Completed,0,DPT-009,LOC-004
TRC-004973,EMP-00642,TRN-010,Quantum Cryptography Primer,Internal,No,2026-11-20,2026-10-13,Completed,0,DPT-009,LOC-004
TRC-004974,EMP-00643,TRN-001,FINTRAC AML & ATF Training,FINTRAC,Yes,2025-07-31,2025-06-20,Completed,0,DPT-017,LOC-002
TRC-004975,EMP-00643,TRN-002,OSFI E-21 Operational Resilience,OSFI,Yes,2026-01-07,2025-12-19,Completed,0,DPT-017,LOC-002
TRC-004976,EMP-00643,TRN-003,Code of Conduct & Ethics,Internal,Yes,2025-08-25,2025-07-27,Completed,0,DPT-017,LOC-002
TRC-004977,EMP-00643,TRN-004,PIPEDA Privacy Foundations,PIPEDA,Yes,2025-07-01,2025-06-27,Completed,0,DPT-017,LOC-002
TRC-004978,EMP-00643,TRN-005,Insider Trading Policy,Internal,Yes,2025-10-04,2025-09-29,Completed,0,DPT-017,LOC-002
TRC-004979,EMP-00643,TRN-006,Cyber Security Awareness,Internal,Yes,2026-01-20,2025-12-09,Completed,0,DPT-017,LOC-002
TRC-004980,EMP-00643,TRN-007,Anti-Bribery & Anti-Corruption,Internal,Yes,2025-11-26,2025-11-08,Completed,0,DPT-017,LOC-002
TRC-004981,EMP-00643,TRN-008,Workplace Respect & Harassment,Internal,Yes,2026-01-05,2025-12-10,Completed,0,DPT-017,LOC-002
TRC-004982,EMP-00643,TRN-009,Payment Card Industry (PCI) DSS,PCI,No,2025-10-04,2025-08-26,Completed,0,DPT-017,LOC-002
TRC-004983,EMP-00643,TRN-010,Quantum Cryptography Primer,Internal,No,2026-11-20,,Upcoming,0,DPT-017,LOC-002
TRC-004984,EMP-00645,TRN-001,FINTRAC AML & ATF Training,FINTRAC,Yes,2025-10-21,2025-09-20,Completed,0,DPT-011,LOC-001
TRC-004985,EMP-00645,TRN-002,OSFI E-21 Operational Resilience,OSFI,Yes,2025-09-23,2025-09-15,Completed,0,DPT-011,LOC-001
TRC-004986,EMP-00645,TRN-003,Code of Conduct & Ethics,Internal,Yes,2025-12-29,2025-12-15,Completed,0,DPT-011,LOC-001
