attestation_record_id,employee_id,attestation_type,attestation_name,is_mandatory,due_date,completed_date,status,days_overdue,department_id
ATR-002111,EMP-00659,ATT-PRV,Privacy & Data Handling,Yes,2025-06-10,2025-05-28,Completed,0,DPT-002
ATR-002112,EMP-00659,ATT-INS,Insider Trading Window,Yes,2026-04-16,2026-04-03,Completed,0,DPT-002
ATR-002113,EMP-00660,ATT-COI,Conflict of Interest,Yes,2026-03-25,2026-03-08,Completed,0,DPT-002
ATR-002114,EMP-00660,ATT-COC,Code of Conduct Attestation,Yes,2025-07-28,2026-01-25,Completed,0,DPT-002
ATR-002115,EMP-00660,ATT-PRV,Privacy & Data Handling,Yes,2026-01-01,2026-01-22,Completed,0,DPT-002
ATR-002116,EMP-00660,ATT-INS,Insider Trading Window,Yes,2026-03-30,2026-03-18,Completed,0,DPT-002
ATR-002117,EMP-00661,ATT-COI,Conflict of Interest,Yes,2025-10-22,2025-10-04,Completed,0,DPT-012
ATR-002118,EMP-00661,ATT-COC,Code of Conduct Attestation,Yes,2026-02-27,2026-02-07,Completed,0,DPT-012
ATR-002119,EMP-00661,ATT-PRV,Privacy & Data Handling,Yes,2025-08-19,2025-08-07,Completed,0,DPT-012
ATR-002120,EMP-00661,ATT-INS,Insider Trading Window,Yes,2026-04-11,2026-04-05,Completed,0,DPT-012
ATR-002121,EMP-00662,ATT-COI,Conflict of Interest,Yes,2026-02-15,2026-02-14,Completed,0,DPT-020
ATR-002122,EMP-00662,ATT-COC,Code of Conduct Attestation,Yes,2026-01-24,2026-01-18,Completed,0,DPT-020
ATR-002123,EMP-00662,ATT-PRV,Privacy & Data Handling,Yes,2025-12-24,2025-12-14,Completed,0,DPT-020
ATR-002124,EMP-00662,ATT-INS,Insider Trading Window,Yes,2026-01-09,2026-01-01,Completed,0,DPT-020
ATR-002125,EMP-00663,ATT-COI,Conflict of Interest,Yes,2025-11-07,2025-10-25,Completed,0,DPT-023
ATR-002126,EMP-00663,ATT-COC,Code of Conduct Attestation,Yes,2026-02-22,2026-02-12,Completed,0,DPT-023
ATR-002127,EMP-00663,ATT-PRV,Privacy & Data Handling,Yes,2025-10-17,2025-10-05,Completed,0,DPT-023
ATR-002128,EMP-00663,ATT-INS,Insider Trading Window,Yes,2025-11-26,2025-11-10,Completed,0,DPT-023
ATR-002129,EMP-00664,ATT-COI,Conflict of Interest,Yes,2026-01-14,2026-01-10,Completed,0,DPT-025
ATR-002130,EMP-00664,ATT-COC,Code of Conduct Attestation,Yes,2025-10-09,2025-09-29,Completed,0,DPT-025
ATR-002131,EMP-00664,ATT-PRV,Privacy & Data Handling,Yes,2026-05-14,2026-05-01,Completed,0,DPT-025
ATR-002132,EMP-00664,ATT-INS,Insider Trading Window,Yes,2026-04-05,2026-03-28,Completed,0,DPT-025
ATR-002133,EMP-00665,ATT-COI,Conflict of Interest,Yes,2025-07-03,2025-06-23,Completed,0,DPT-002
ATR-002134,EMP-00665,ATT-COC,Code of Conduct Attestation,Yes,2025-10-15,2025-09-25,Completed,0,DPT-002
ATR-002135,EMP-00665,ATT-PRV,Privacy & Data Handling,Yes,2026-02-25,2026-02-19,Completed,0,DPT-002
ATR-002136,EMP-00665,ATT-INS,Insider Trading Window,Yes,2026-02-22,2026-02-08,Completed,0,DPT-002
ATR-002137,EMP-00666,ATT-COI,Conflict of Interest,Yes,2026-03-13,2026-03-06,Completed,0,DPT-012
ATR-002138,EMP-00666,ATT-COC,Code of Conduct Attestation,Yes,2025-08-19,2025-08-09,Completed,0,DPT-012
ATR-002139,EMP-00666,ATT-PRV,Privacy & Data Handling,Yes,2026-03-21,2026-03-02,Completed,0,DPT-012
ATR-002140,EMP-00666,ATT-INS,Insider Trading Window,Yes,2026-04-16,2026-04-12,Completed,0,DPT-012
ATR-002141,EMP-00667,ATT-COI,Conflict of Interest,Yes,2026-02-14,2026-02-05,Completed,0,DPT-014
ATR-002142,EMP-00667,ATT-COC,Code of Conduct Attestation,Yes,2025-08-20,2025-08-18,Completed,0,DPT-014
ATR-002143,EMP-00667,ATT-PRV,Privacy & Data Handling,Yes,2026-05-15,2026-05-03,Completed,0,DPT-014
ATR-002144,EMP-00667,ATT-INS,Insider Trading Window,Yes,2026-01-13,2026-01-10,Completed,0,DPT-014
ATR-002145,EMP-00668,ATT-COI,Conflict of Interest,Yes,2025-10-15,2025-10-08,Completed,0,DPT-002
ATR-002146,EMP-00668,ATT-COC,Code of Conduct Attestation,Yes,2025-11-25,2025-11-11,Completed,0,DPT-002
ATR-002147,EMP-00668,ATT-PRV,Privacy & Data Handling,Yes,2025-06-20,2025-06-05,Completed,0,DPT-002
ATR-002148,EMP-00668,ATT-INS,Insider Trading Window,Yes,2026-05-05,2026-04-24,Completed,0,DPT-002
ATR-002149,EMP-00669,ATT-COI,Conflict of Interest,Yes,2025-06-14,2025-06-02,Completed,0,DPT-020
ATR-002150,EMP-00669,ATT-COC,Code of Conduct Attestation,Yes,2025-07-27,2025-07-17,Completed,0,DPT-020
ATR-002151,EMP-00669,ATT-PRV,Privacy & Data Handling,Yes,2026-02-20,2026-02-14,Completed,0,DPT-020
ATR-002152,EMP-00669,ATT-INS,Insider Trading Window,Yes,2026-01-20,2026-01-05,Completed,0,DPT-020
ATR-002153,EMP-00671,ATT-COI,Conflict of Interest,Yes,2025-07-10,2025-06-20,Completed,0,DPT-007
ATR-002154,EMP-00671,ATT-COC,Code of Conduct Attestation,Yes,2025-10-10,2025-09-21,Completed,0,DPT-007
ATR-002155,EMP-00671,ATT-PRV,Privacy & Data Handling,Yes,2025-08-07,2025-07-19,Completed,0,DPT-007
ATR-002156,EMP-00671,ATT-INS,Insider Trading Window,Yes,2026-03-26,2026-03-06,Completed,0,DPT-007
ATR-002157,EMP-00672,ATT-COI,Conflict of Interest,Yes,2025-09-13,2025-09-12,Completed,0,DPT-016
ATR-002158,EMP-00672,ATT-COC,Code of Conduct Attestation,Yes,2025-09-21,2025-09-07,Completed,0,DPT-016
ATR-002159,EMP-00672,ATT-PRV,Privacy & Data Handling,Yes,2025-10-02,2025-09-29,Completed,0,DPT-016
ATR-002160,EMP-00672,ATT-INS,Insider Trading Window,Yes,2026-05-16,2026-04-29,Completed,0,DPT-016
ATR-002161,EMP-00674,ATT-COI,Conflict of Interest,Yes,2026-04-15,2026-04-01,Completed,0,DPT-010
ATR-002162,EMP-00674,ATT-COC,Code of Conduct Attestation,Yes,2025-11-01,2025-10-22,Completed,0,DPT-010
ATR-002163,EMP-00674,ATT-PRV,Privacy & Data Handling,Yes,2025-07-14,2025-07-07,Completed,0,DPT-010
ATR-002164,EMP-00674,ATT-INS,Insider Trading Window,Yes,2026-05-17,2026-05-13,Completed,0,DPT-010
ATR-002165,EMP-00675,ATT-COI,Conflict of Interest,Yes,2025-07-16,2025-07-09,Completed,0,DPT-013
ATR-002166,EMP-00675,ATT-COC,Code of Conduct Attestation,Yes,2025-12-07,2025-11-26,Completed,0,DPT-013
ATR-002167,EMP-00675,ATT-PRV,Privacy & Data Handling,Yes,2025-06-08,2025-05-22,Completed,0,DPT-013
ATR-002168,EMP-00675,ATT-INS,Insider Trading Window,Yes,2026-02-18,2026-02-12,Completed,0,DPT-013
ATR-002169,EMP-00676,ATT-COI,Conflict of Interest,Yes,2025-11-13,2025-11-06,Completed,0,DPT-012
ATR-002170,EMP-00676,ATT-COC,Code of Conduct Attestation,Yes,2025-12-25,2025-12-06,Completed,0,DPT-012
ATR-002171,EMP-00676,ATT-PRV,Privacy & Data Handling,Yes,2025-10-04,2025-09-22,Completed,0,DPT-012
ATR-002172,EMP-00676,ATT-INS,Insider Trading Window,Yes,2025-12-29,2025-12-24,Completed,0,DPT-012
ATR-002173,EMP-00677,ATT-COI,Conflict of Interest,Yes,2026-03-25,2026-03-09,Completed,0,DPT-005
ATR-002174,EMP-00677,ATT-COC,Code of Conduct Attestation,Yes,2025-08-01,2025-10-05,Completed,0,DPT-005
ATR-002175,EMP-00677,ATT-PRV,Privacy & Data Handling,Yes,2025-07-18,2025-10-05,Completed,0,DPT-005
ATR-002176,EMP-00677,ATT-INS,Insider Trading Window,Yes,2026-04-01,2026-03-15,Completed,0,DPT-005
ATR-002177,EMP-00678,ATT-COI,Conflict of Interest,Yes,2025-11-06,2025-10-31,Completed,0,DPT-003
ATR-002178,EMP-00678,ATT-COC,Code of Conduct Attestation,Yes,2026-05-04,2026-04-21,Completed,0,DPT-003
ATR-002179,EMP-00678,ATT-PRV,Privacy & Data Handling,Yes,2026-05-14,2026-05-11,Completed,0,DPT-003
ATR-002180,EMP-00678,ATT-INS,Insider Trading Window,Yes,2026-04-25,2026-04-10,Completed,0,DPT-003
ATR-002181,EMP-00679,ATT-COI,Conflict of Interest,Yes,2026-02-10,2026-02-14,Completed,0,DPT-012
ATR-002182,EMP-00679,ATT-COC,Code of Conduct Attestation,Yes,2025-07-03,2026-02-16,Completed,0,DPT-012
ATR-002183,EMP-00679,ATT-PRV,Privacy & Data Handling,Yes,2025-07-23,2026-02-21,Completed,0,DPT-012
ATR-002184,EMP-00679,ATT-INS,Insider Trading Window,Yes,2026-01-27,2026-02-24,Completed,0,DPT-012
ATR-002185,EMP-00680,ATT-COI,Conflict of Interest,Yes,2025-11-02,2025-10-18,Completed,0,DPT-015
ATR-002186,EMP-00680,ATT-COC,Code of Conduct Attestation,Yes,2026-03-04,2026-02-21,Completed,0,DPT-015
ATR-002187,EMP-00680,ATT-PRV,Privacy & Data Handling,Yes,2026-01-28,2026-01-11,Completed,0,DPT-015
ATR-002188,EMP-00680,ATT-INS,Insider Trading Window,Yes,2026-04-27,2026-04-07,Completed,0,DPT-015
ATR-002189,EMP-00681,ATT-COI,Conflict of Interest,Yes,2025-07-11,2025-08-01,Completed,0,DPT-020
ATR-002190,EMP-00681,ATT-COC,Code of Conduct Attestation,Yes,2025-09-06,2025-08-25,Completed,0,DPT-020
ATR-002191,EMP-00681,ATT-PRV,Privacy & Data Handling,Yes,2025-12-22,2025-12-08,Completed,0,DPT-020
ATR-002192,EMP-00681,ATT-INS,Insider Trading Window,Yes,2025-12-22,2025-12-04,Completed,0,DPT-020
ATR-002193,EMP-00682,ATT-COI,Conflict of Interest,Yes,2026-02-03,2026-01-22,Completed,0,DPT-022
ATR-002194,EMP-00682,ATT-COC,Code of Conduct Attestation,Yes,2026-02-28,2026-02-10,Completed,0,DPT-022
ATR-002195,EMP-00682,ATT-PRV,Privacy & Data Handling,Yes,2026-01-30,2026-01-10,Completed,0,DPT-022
ATR-002196,EMP-00682,ATT-INS,Insider Trading Window,Yes,2026-04-15,2026-03-28,Completed,0,DPT-022
ATR-002197,EMP-00683,ATT-COI,Conflict of Interest,Yes,2026-02-04,2026-01-22,Completed,0,DPT-003
ATR-002198,EMP-00683,ATT-COC,Code of Conduct Attestation,Yes,2025-08-27,2025-08-10,Completed,0,DPT-003
ATR-002199,EMP-00683,ATT-PRV,Privacy & Data Handling,Yes,2026-05-18,2026-05-16,Completed,0,DPT-003
ATR-002200,EMP-00683,ATT-INS,Insider Trading Window,Yes,2026-02-11,2026-01-23,Completed,0,DPT-003
ATR-002201,EMP-00684,ATT-COI,Conflict of Interest,Yes,2025-06-26,2025-06-06,Completed,0,DPT-002
ATR-002202,EMP-00684,ATT-COC,Code of Conduct Attestation,Yes,2025-09-25,2025-09-09,Completed,0,DPT-002
ATR-002203,EMP-00684,ATT-PRV,Privacy & Data Handling,Yes,2025-06-24,2025-06-12,Completed,0,DPT-002
ATR-002204,EMP-00684,ATT-INS,Insider Trading Window,Yes,2026-03-30,2026-03-16,Completed,0,DPT-002
ATR-002205,EMP-00686,ATT-COI,Conflict of Interest,Yes,2026-02-10,2026-01-21,Completed,0,DPT-004
ATR-002206,EMP-00686,ATT-COC,Code of Conduct Attestation,Yes,2025-11-26,2025-11-13,Completed,0,DPT-004
ATR-002207,EMP-00686,ATT-PRV,Privacy & Data Handling,Yes,2025-07-12,2025-06-26,Completed,0,DPT-004
ATR-002208,EMP-00686,ATT-INS,Insider Trading Window,Yes,2026-04-17,2026-03-28,Completed,0,DPT-004
ATR-002209,EMP-00687,ATT-COI,Conflict of Interest,Yes,2026-04-10,2026-04-03,Completed,0,DPT-003
ATR-002210,EMP-00687,ATT-COC,Code of Conduct Attestation,Yes,2026-02-06,2026-01-20,Completed,0,DPT-003
ATR-002211,EMP-00687,ATT-PRV,Privacy & Data Handling,Yes,2025-07-10,2025-06-27,Completed,0,DPT-003
ATR-002212,EMP-00687,ATT-INS,Insider Trading Window,Yes,2026-02-04,2026-01-26,Completed,0,DPT-003
ATR-002213,EMP-00688,ATT-COI,Conflict of Interest,Yes,2026-04-30,2026-04-16,Completed,0,DPT-024
ATR-002214,EMP-00688,ATT-COC,Code of Conduct Attestation,Yes,2025-11-23,2025-11-16,Completed,0,DPT-024
ATR-002215,EMP-00688,ATT-PRV,Privacy & Data Handling,Yes,2026-02-01,2026-01-14,Completed,0,DPT-024
ATR-002216,EMP-00688,ATT-INS,Insider Trading Window,Yes,2026-05-03,2026-04-22,Completed,0,DPT-024
ATR-002217,EMP-00690,ATT-COI,Conflict of Interest,Yes,2026-05-07,2026-04-18,Completed,0,DPT-023
ATR-002218,EMP-00690,ATT-COC,Code of Conduct Attestation,Yes,2025-08-27,2025-08-19,Completed,0,DPT-023
ATR-002219,EMP-00690,ATT-PRV,Privacy & Data Handling,Yes,2026-01-12,2025-12-26,Completed,0,DPT-023
ATR-002220,EMP-00690,ATT-INS,Insider Trading Window,Yes,2026-05-20,2026-05-13,Completed,0,DPT-023
ATR-002221,EMP-00691,ATT-COI,Conflict of Interest,Yes,2025-06-04,2025-05-19,Completed,0,DPT-020
ATR-002222,EMP-00691,ATT-COC,Code of Conduct Attestation,Yes,2025-11-14,2025-10-31,Completed,0,DPT-020
ATR-002223,EMP-00691,ATT-PRV,Privacy & Data Handling,Yes,2026-03-30,2026-03-10,Completed,0,DPT-020
ATR-002224,EMP-00691,ATT-INS,Insider Trading Window,Yes,2025-12-28,2025-12-27,Completed,0,DPT-020
ATR-002225,EMP-00692,ATT-COI,Conflict of Interest,Yes,2025-08-19,2025-08-08,Completed,0,DPT-010
ATR-002226,EMP-00692,ATT-COC,Code of Conduct Attestation,Yes,2025-11-11,2025-10-26,Completed,0,DPT-010
ATR-002227,EMP-00692,ATT-PRV,Privacy & Data Handling,Yes,2025-06-13,2025-05-28,Completed,0,DPT-010
ATR-002228,EMP-00692,ATT-INS,Insider Trading Window,Yes,2026-02-09,2026-01-25,Completed,0,DPT-010
ATR-002229,EMP-00694,ATT-COI,Conflict of Interest,Yes,2025-11-28,2025-11-16,Completed,0,DPT-017
ATR-002230,EMP-00694,ATT-COC,Code of Conduct Attestation,Yes,2026-01-29,2026-01-15,Completed,0,DPT-017
ATR-002231,EMP-00694,ATT-PRV,Privacy & Data Handling,Yes,2025-06-28,2025-06-20,Completed,0,DPT-017
ATR-002232,EMP-00694,ATT-INS,Insider Trading Window,Yes,2026-03-27,2026-03-22,Completed,0,DPT-017
ATR-002233,EMP-00695,ATT-COI,Conflict of Interest,Yes,2025-08-15,2025-08-13,Completed,0,DPT-015
ATR-002234,EMP-00695,ATT-COC,Code of Conduct Attestation,Yes,2026-04-23,,Overdue,31,DPT-015
ATR-002235,EMP-00695,ATT-PRV,Privacy & Data Handling,Yes,2026-02-03,2026-02-02,Completed,0,DPT-015
ATR-002236,EMP-00695,ATT-INS,Insider Trading Window,Yes,2026-04-27,2026-04-12,Completed,0,DPT-015
ATR-002237,EMP-00696,ATT-COI,Conflict of Interest,Yes,2026-04-08,2026-03-29,Completed,0,DPT-006
ATR-002238,EMP-00696,ATT-COC,Code of Conduct Attestation,Yes,2025-07-15,2025-07-13,Completed,0,DPT-006
ATR-002239,EMP-00696,ATT-PRV,Privacy & Data Handling,Yes,2026-05-18,2026-05-17,Completed,0,DPT-006
ATR-002240,EMP-00696,ATT-INS,Insider Trading Window,Yes,2026-01-04,2025-12-19,Completed,0,DPT-006
ATR-002241,EMP-00697,ATT-COI,Conflict of Interest,Yes,2026-05-22,2026-05-03,Completed,0,DPT-025
ATR-002242,EMP-00697,ATT-COC,Code of Conduct Attestation,Yes,2025-09-27,2025-09-13,Completed,0,DPT-025
ATR-002243,EMP-00697,ATT-PRV,Privacy & Data Handling,Yes,2026-05-05,2026-04-20,Completed,0,DPT-025
ATR-002244,EMP-00697,ATT-INS,Insider Trading Window,Yes,2026-02-25,2026-02-16,Completed,0,DPT-025
ATR-002245,EMP-00698,ATT-COI,Conflict of Interest,Yes,2025-07-29,2025-07-28,Completed,0,DPT-012
ATR-002246,EMP-00698,ATT-COC,Code of Conduct Attestation,Yes,2025-06-15,2025-06-05,Completed,0,DPT-012
ATR-002247,EMP-00698,ATT-PRV,Privacy & Data Handling,Yes,2025-10-24,2025-10-21,Completed,0,DPT-012
ATR-002248,EMP-00698,ATT-INS,Insider Trading Window,Yes,2026-03-26,2026-03-06,Completed,0,DPT-012
ATR-002249,EMP-00701,ATT-COI,Conflict of Interest,Yes,2025-10-26,2025-10-15,Completed,0,DPT-007
ATR-002250,EMP-00701,ATT-COC,Code of Conduct Attestation,Yes,2026-01-09,2025-12-31,Completed,0,DPT-007
ATR-002251,EMP-00701,ATT-PRV,Privacy & Data Handling,Yes,2025-09-25,2025-09-19,Completed,0,DPT-007
ATR-002252,EMP-00701,ATT-INS,Insider Trading Window,Yes,2025-12-22,2025-12-09,Completed,0,DPT-007
ATR-002253,EMP-00702,ATT-COI,Conflict of Interest,Yes,2025-06-19,2025-06-17,Completed,0,DPT-019
ATR-002254,EMP-00702,ATT-COC,Code of Conduct Attestation,Yes,2025-12-17,2025-11-29,Completed,0,DPT-019
ATR-002255,EMP-00702,ATT-PRV,Privacy & Data Handling,Yes,2026-02-07,2026-02-05,Completed,0,DPT-019
ATR-002256,EMP-00702,ATT-INS,Insider Trading Window,Yes,2026-01-22,2026-01-18,Completed,0,DPT-019
ATR-002257,EMP-00703,ATT-COI,Conflict of Interest,Yes,2026-01-21,2026-01-03,Completed,0,DPT-011
ATR-002258,EMP-00703,ATT-COC,Code of Conduct Attestation,Yes,2025-12-13,2025-11-28,Completed,0,DPT-011
ATR-002259,EMP-00703,ATT-PRV,Privacy & Data Handling,Yes,2025-10-08,2025-09-26,Completed,0,DPT-011
ATR-002260,EMP-00703,ATT-INS,Insider Trading Window,Yes,2026-04-25,2026-04-07,Completed,0,DPT-011
ATR-002261,EMP-00704,ATT-COI,Conflict of Interest,Yes,2025-07-27,2025-07-25,Completed,0,DPT-003
ATR-002262,EMP-00704,ATT-COC,Code of Conduct Attestation,Yes,2025-12-23,2025-12-11,Completed,0,DPT-003
ATR-002263,EMP-00704,ATT-PRV,Privacy & Data Handling,Yes,2026-04-04,2026-03-29,Completed,0,DPT-003
ATR-002264,EMP-00704,ATT-INS,Insider Trading Window,Yes,2026-05-19,2026-05-09,Completed,0,DPT-003
ATR-002265,EMP-00705,ATT-COI,Conflict of Interest,Yes,2025-08-09,2025-08-05,Completed,0,DPT-020
ATR-002266,EMP-00705,ATT-COC,Code of Conduct Attestation,Yes,2025-06-06,2025-06-03,Completed,0,DPT-020
ATR-002267,EMP-00705,ATT-PRV,Privacy & Data Handling,Yes,2025-06-15,2025-05-29,Completed,0,DPT-020
ATR-002268,EMP-00705,ATT-INS,Insider Trading Window,Yes,2025-11-28,2025-11-21,Completed,0,DPT-020
ATR-002269,EMP-00707,ATT-COI,Conflict of Interest,Yes,2026-03-13,2026-03-28,Completed,0,DPT-001
ATR-002270,EMP-00707,ATT-COC,Code of Conduct Attestation,Yes,2026-03-06,2026-03-24,Completed,0,DPT-001
ATR-002271,EMP-00707,ATT-PRV,Privacy & Data Handling,Yes,2025-10-05,2026-03-31,Completed,0,DPT-001
ATR-002272,EMP-00707,ATT-INS,Insider Trading Window,Yes,2026-01-30,2026-03-30,Completed,0,DPT-001
ATR-002273,EMP-00708,ATT-COI,Conflict of Interest,Yes,2025-07-06,2025-10-26,Completed,0,DPT-001
ATR-002274,EMP-00708,ATT-COC,Code of Conduct Attestation,Yes,2026-05-09,2026-05-03,Completed,0,DPT-001
ATR-002275,EMP-00708,ATT-PRV,Privacy & Data Handling,Yes,2025-11-01,2025-10-28,Completed,0,DPT-001
ATR-002276,EMP-00708,ATT-INS,Insider Trading Window,Yes,2026-04-07,2026-04-04,Completed,0,DPT-001
ATR-002277,EMP-00709,ATT-COI,Conflict of Interest,Yes,2026-01-05,2025-12-30,Completed,0,DPT-021
ATR-002278,EMP-00709,ATT-COC,Code of Conduct Attestation,Yes,2026-01-23,2026-01-20,Completed,0,DPT-021
ATR-002279,EMP-00709,ATT-PRV,Privacy & Data Handling,Yes,2026-03-01,2026-02-26,Completed,0,DPT-021
ATR-002280,EMP-00709,ATT-INS,Insider Trading Window,Yes,2026-03-17,2026-03-10,Completed,0,DPT-021
ATR-002281,EMP-00710,ATT-COI,Conflict of Interest,Yes,2026-05-24,2026-05-23,Completed,0,DPT-015
ATR-002282,EMP-00710,ATT-COC,Code of Conduct Attestation,Yes,2026-04-14,2026-03-31,Completed,0,DPT-015
ATR-002283,EMP-00710,ATT-PRV,Privacy & Data Handling,Yes,2026-02-25,2026-02-18,Completed,0,DPT-015
ATR-002284,EMP-00710,ATT-INS,Insider Trading Window,Yes,2026-04-03,2026-03-14,Completed,0,DPT-015
ATR-002285,EMP-00711,ATT-COI,Conflict of Interest,Yes,2025-08-03,2025-07-19,Completed,0,DPT-007
ATR-002286,EMP-00711,ATT-COC,Code of Conduct Attestation,Yes,2025-12-11,2025-11-23,Completed,0,DPT-007
ATR-002287,EMP-00711,ATT-PRV,Privacy & Data Handling,Yes,2025-05-31,2025-05-23,Completed,0,DPT-007
ATR-002288,EMP-00711,ATT-INS,Insider Trading Window,Yes,2026-05-08,2026-05-06,Completed,0,DPT-007
ATR-002289,EMP-00712,ATT-COI,Conflict of Interest,Yes,2026-02-23,2026-02-18,Completed,0,DPT-020
ATR-002290,EMP-00712,ATT-COC,Code of Conduct Attestation,Yes,2025-08-24,2025-08-04,Completed,0,DPT-020
ATR-002291,EMP-00712,ATT-PRV,Privacy & Data Handling,Yes,2026-01-19,2026-01-18,Completed,0,DPT-020
ATR-002292,EMP-00712,ATT-INS,Insider Trading Window,Yes,2026-01-14,2025-12-27,Completed,0,DPT-020
ATR-002293,EMP-00713,ATT-COI,Conflict of Interest,Yes,2026-04-09,2026-04-02,Completed,0,DPT-026
ATR-002294,EMP-00713,ATT-COC,Code of Conduct Attestation,Yes,2025-10-25,2025-10-20,Completed,0,DPT-026
ATR-002295,EMP-00713,ATT-PRV,Privacy & Data Handling,Yes,2025-07-22,2025-07-11,Completed,0,DPT-026
ATR-002296,EMP-00713,ATT-INS,Insider Trading Window,Yes,2026-02-27,2026-02-26,Completed,0,DPT-026
ATR-002297,EMP-00714,ATT-COI,Conflict of Interest,Yes,2026-05-06,2026-04-16,Completed,0,DPT-006
ATR-002298,EMP-00714,ATT-COC,Code of Conduct Attestation,Yes,2026-04-02,2026-03-25,Completed,0,DPT-006
ATR-002299,EMP-00714,ATT-PRV,Privacy & Data Handling,Yes,2025-06-14,2025-05-30,Completed,0,DPT-006
ATR-002300,EMP-00714,ATT-INS,Insider Trading Window,Yes,2026-02-02,2026-01-31,Completed,0,DPT-006
ATR-002301,EMP-00715,ATT-COI,Conflict of Interest,Yes,2025-11-03,2025-10-28,Completed,0,DPT-021
ATR-002302,EMP-00715,ATT-COC,Code of Conduct Attestation,Yes,2025-10-16,2025-10-14,Completed,0,DPT-021
ATR-002303,EMP-00715,ATT-PRV,Privacy & Data Handling,Yes,2025-09-11,2025-08-24,Completed,0,DPT-021
ATR-002304,EMP-00715,ATT-INS,Insider Trading Window,Yes,2025-12-05,2025-11-25,Completed,0,DPT-021
ATR-002305,EMP-00716,ATT-COI,Conflict of Interest,Yes,2026-02-22,2026-03-18,Completed,0,DPT-009
ATR-002306,EMP-00716,ATT-COC,Code of Conduct Attestation,Yes,2026-03-14,2026-03-12,Completed,0,DPT-009
ATR-002307,EMP-00716,ATT-PRV,Privacy & Data Handling,Yes,2025-06-19,2026-03-16,Completed,0,DPT-009
ATR-002308,EMP-00716,ATT-INS,Insider Trading Window,Yes,2026-03-09,2026-03-14,Completed,0,DPT-009
ATR-002309,EMP-00717,ATT-COI,Conflict of Interest,Yes,2026-01-13,2026-01-09,Completed,0,DPT-016
ATR-002310,EMP-00717,ATT-COC,Code of Conduct Attestation,Yes,2025-07-12,2025-12-10,Completed,0,DPT-016
ATR-002311,EMP-00717,ATT-PRV,Privacy & Data Handling,Yes,2026-03-18,2026-03-12,Completed,0,DPT-016
ATR-002312,EMP-00717,ATT-INS,Insider Trading Window,Yes,2026-04-16,2026-04-02,Completed,0,DPT-016
ATR-002313,EMP-00718,ATT-COI,Conflict of Interest,Yes,2026-01-07,2025-12-25,Completed,0,DPT-002
ATR-002314,EMP-00718,ATT-COC,Code of Conduct Attestation,Yes,2026-02-21,2026-02-02,Completed,0,DPT-002
ATR-002315,EMP-00718,ATT-PRV,Privacy & Data Handling,Yes,2025-12-28,2025-12-21,Completed,0,DPT-002
ATR-002316,EMP-00718,ATT-INS,Insider Trading Window,Yes,2026-05-21,2026-05-02,Completed,0,DPT-002
ATR-002317,EMP-00720,ATT-COI,Conflict of Interest,Yes,2026-04-24,2026-04-06,Completed,0,DPT-001
ATR-002318,EMP-00720,ATT-COC,Code of Conduct Attestation,Yes,2025-06-04,2025-05-29,Completed,0,DPT-001
ATR-002319,EMP-00720,ATT-PRV,Privacy & Data Handling,Yes,2025-10-19,2025-10-08,Completed,0,DPT-001
ATR-002320,EMP-00720,ATT-INS,Insider Trading Window,Yes,2025-12-15,2025-11-30,Completed,0,DPT-001
ATR-002321,EMP-00721,ATT-COI,Conflict of Interest,Yes,2025-10-03,2025-09-15,Completed,0,DPT-001
ATR-002322,EMP-00721,ATT-COC,Code of Conduct Attestation,Yes,2026-01-10,2026-01-08,Completed,0,DPT-001
ATR-002323,EMP-00721,ATT-PRV,Privacy & Data Handling,Yes,2026-05-20,2026-05-18,Completed,0,DPT-001
ATR-002324,EMP-00721,ATT-INS,Insider Trading Window,Yes,2026-03-11,2026-03-05,Completed,0,DPT-001
ATR-002325,EMP-00722,ATT-COI,Conflict of Interest,Yes,2026-04-19,2026-04-18,Completed,0,DPT-009
ATR-002326,EMP-00722,ATT-COC,Code of Conduct Attestation,Yes,2025-07-19,2025-07-10,Completed,0,DPT-009
ATR-002327,EMP-00722,ATT-PRV,Privacy & Data Handling,Yes,2026-01-19,2026-01-16,Completed,0,DPT-009
ATR-002328,EMP-00722,ATT-INS,Insider Trading Window,Yes,2026-01-27,2026-01-07,Completed,0,DPT-009
ATR-002329,EMP-00724,ATT-COI,Conflict of Interest,Yes,2025-10-23,2025-10-07,Completed,0,DPT-023
ATR-002330,EMP-00724,ATT-COC,Code of Conduct Attestation,Yes,2025-08-08,2025-07-20,Completed,0,DPT-023
ATR-002331,EMP-00724,ATT-PRV,Privacy & Data Handling,Yes,2025-07-16,2025-07-05,Completed,0,DPT-023
ATR-002332,EMP-00724,ATT-INS,Insider Trading Window,Yes,2026-04-27,2026-04-19,Completed,0,DPT-023
ATR-002333,EMP-00725,ATT-COI,Conflict of Interest,Yes,2025-11-25,2025-11-13,Completed,0,DPT-024
ATR-002334,EMP-00725,ATT-COC,Code of Conduct Attestation,Yes,2026-04-22,2026-04-19,Completed,0,DPT-024
ATR-002335,EMP-00725,ATT-PRV,Privacy & Data Handling,Yes,2025-11-29,2025-11-12,Completed,0,DPT-024
ATR-002336,EMP-00725,ATT-INS,Insider Trading Window,Yes,2026-05-02,2026-04-21,Completed,0,DPT-024
